trend_72_12_start,trend_82_12_start,trend_92_12_start,trend_02_12_start,trend_end,Site_no,paramShortName,trend_72_12,trend_82_12,trend_92_12,trend_02_12,station_nm,Gage_number,shortName,staAbbrev,constitAbbrev,drainSqKm,paStart,paLong,windowY,windowQ,windowS,minNumObs,minNumUncen,edgeAdjust,bootBreak,blockLength,nBoot,qUnit,agency_cd,site_tp_cd,dec_lat_va,dec_long_va,dec_coord_datum_cd,state_cd,country_cd,huc_cd,drain_area_va,contrib_drain_area_va,param_nm,param_units,paramNumber,blank_start1,blank_end1,blank_start2,blank_end2
,,1993,2002,2012,01208500,"Orthophosphate, filtered",N,N,Y,Y,"NAUGATUCK RIVER AT BEACON FALLS, CT.",01208500,"NAUGATUCK RIVER AT BEACON FALLS, CT.",CT,OrthoP_F,674,10,12,7,2,0.5,100,120,TRUE,100,100,100,1,,ST,41.44231889,-73.06260778,NAD83,CT,US,01100005,,,"Orthophosphate, filtered",mg/l as P,,10/01/1971,09/30/1991,,
,1982,,2002,2012,01208500,Total Nitrogen,N,Y,N,Y,"NAUGATUCK RIVER AT BEACON FALLS, CT.",01208500,"NAUGATUCK RIVER AT BEACON FALLS, CT.",CT,TN,674,10,12,7,2,0.5,100,208.5,TRUE,100,100,100,1,,ST,41.44231889,-73.06260778,NAD83,CT,US,01100005,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/1981,10/01/1991,09/30/2001
,1982,1992,2002,2012,01208500,Total Phosphorus,N,Y,Y,Y,"NAUGATUCK RIVER AT BEACON FALLS, CT.",01208500,"NAUGATUCK RIVER AT BEACON FALLS, CT.",CT,TP,674,10,12,7,2,0.5,100,211,TRUE,100,100,100,1,,ST,41.44231889,-73.06260778,NAD83,CT,US,01100005,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1981,,
,1982,1992,2002,2012,01209710,Ammonia,N,Y,Y,Y,"NORWALK RIVER AT WINNIPAUK,CT.",01209700,"NORWALK RIVER AT WINNIPAUK,CT.",CT,NH4,85.2,10,12,7,2,0.5,100,242,TRUE,100,100,100,1,,ST,41.13537417,-73.4262311,NAD83,CT,US,01100006,,,Ammonia,mg/l as N,,10/01/1971,09/30/1981,,
,1982,1992,2002,2012,01209710,Nitrite plus nitrate,N,Y,Y,Y,"NORWALK RIVER AT WINNIPAUK,CT.",01209700,"NORWALK RIVER AT WINNIPAUK,CT.",CT,NO23,85.2,10,12,7,2,0.5,100,242.5,TRUE,100,100,100,1,,ST,41.13537417,-73.4262311,NAD83,CT,US,01100006,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1981,,
,,1993,2002,2012,01209710,"Orthophosphate, filtered",N,N,Y,Y,"NORWALK RIVER AT WINNIPAUK,CT.",01209700,"NORWALK RIVER AT WINNIPAUK,CT.",CT,OrthoP_F,85.2,10,12,7,2,0.5,100,187.5,TRUE,100,100,100,1,,ST,41.13537417,-73.4262311,NAD83,CT,US,01100006,,,"Orthophosphate, filtered",mg/l as P,,10/01/1971,09/30/1991,,
,1982,1992,2002,2012,01209710,Total Nitrogen,N,Y,Y,Y,"NORWALK RIVER AT WINNIPAUK,CT.",01209700,"NORWALK RIVER AT WINNIPAUK,CT.",CT,TN,85.2,10,12,7,2,0.5,100,241,TRUE,100,100,100,1,,ST,41.13537417,-73.4262311,NAD83,CT,US,01100006,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/1981,,
,1982,1992,2002,2012,01209710,Total Phosphorus,N,Y,Y,Y,"NORWALK RIVER AT WINNIPAUK,CT.",01209700,"NORWALK RIVER AT WINNIPAUK,CT.",CT,TP,85.2,10,12,7,2,0.5,100,240.5,TRUE,100,100,100,1,,ST,41.13537417,-73.4262311,NAD83,CT,US,01100006,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1981,,
,1983,1992,2002,2012,01377000,Ammonia,N,Y,Y,Y,HACKENSACK RIVER AT RIVERVALE NJ,01377000,HACKENSACK RIVER AT RIVERVALE NJ,NJ,NH4,150,10,12,7,2,0.5,100,96.5,TRUE,100,100,100,1,,ST,40.99916667,-73.9891667,NAD83,NJ,US,02030103,,,Ammonia,mg/l as N,,10/01/1971,09/30/1981,,
,1982,1992,2002,2012,01377000,Nitrite plus nitrate,N,Y,Y,Y,HACKENSACK RIVER AT RIVERVALE NJ,01377000,HACKENSACK RIVER AT RIVERVALE NJ,NJ,NO23,150,10,12,7,2,0.5,100,96,TRUE,100,100,100,1,,ST,40.99916667,-73.9891667,NAD83,NJ,US,02030103,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1981,,
,,1992,2002,2012,01377000,Total Phosphorus,N,N,Y,Y,HACKENSACK RIVER AT RIVERVALE NJ,01377000,HACKENSACK RIVER AT RIVERVALE NJ,NJ,TP,150,10,12,7,2,0.5,100,99.5,TRUE,100,100,100,1,,ST,40.99916667,-73.9891667,NAD83,NJ,US,02030103,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1991,,
,,,2002,2012,01381800,Ammonia,N,N,N,Y,Whippany River near Pine Brook NJ,01381800,Whippany River near Pine Brook NJ,NJ,NH4,182.3,10,12,7,2,0.5,51,34,TRUE,100,100,100,1,,ST,40.845,-74.347222,NAD83,NJ,US,02030103,,,Ammonia,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,01381800,Nitrite plus nitrate,N,N,N,Y,Whippany River near Pine Brook NJ,01381800,Whippany River near Pine Brook NJ,NJ,NO23,182.3,10,12,7,2,0.5,51,34,TRUE,100,100,100,1,,ST,40.845,-74.347222,NAD83,NJ,US,02030103,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,01381800,Total Phosphorus,N,N,N,Y,Whippany River near Pine Brook NJ,01381800,Whippany River near Pine Brook NJ,NJ,TP,182.3,10,12,7,2,0.5,50.25,33.5,TRUE,100,100,100,1,,ST,40.845,-74.347222,NAD83,NJ,US,02030103,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,1983,1992,2002,2012,01382000,Ammonia,N,Y,Y,Y,PASSAIC RIVER AT TWO BRIDGES NJ,01381900,PASSAIC RIVER AT TWO BRIDGES NJ,NJ,NH4,935.9,10,12,7,2,0.5,100,137.5,TRUE,100,100,100,1,,ST,40.8972222,-74.27277778,NAD83,NJ,US,02030103,,,Ammonia,mg/l as N,,10/01/1971,09/30/1981,,
,1982,1992,2002,2012,01382000,Nitrite plus nitrate,N,Y,Y,Y,PASSAIC RIVER AT TWO BRIDGES NJ,01381900,PASSAIC RIVER AT TWO BRIDGES NJ,NJ,NO23,935.9,10,12,7,2,0.5,100,137.5,TRUE,100,100,100,1,,ST,40.8972222,-74.27277778,NAD83,NJ,US,02030103,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1981,,
,,1992,2002,2012,01382000,Total Phosphorus,N,N,Y,Y,PASSAIC RIVER AT TWO BRIDGES NJ,01381900,PASSAIC RIVER AT TWO BRIDGES NJ,NJ,TP,935.9,10,12,7,2,0.5,100,126,TRUE,100,100,100,1,,ST,40.8972222,-74.27277778,NAD83,NJ,US,02030103,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1991,,
,,1993,2002,2012,01382500,Ammonia,N,N,Y,Y,PEQUANNOCK R AT MACOPIN INTAKE DAM NJ,01382500,PEQUANNOCK R AT MACOPIN INTAKE DAM NJ,NJ,NH4,166.4,10,12,7,2,0.5,64.5,43,TRUE,100,100,100,1,,ST,41.0183333,-74.4011111,NAD83,NJ,US,02030103,,,Ammonia,mg/l as N,,10/01/1971,09/30/1991,,
,,1993,2002,2012,01382500,Nitrite plus nitrate,N,N,Y,Y,PEQUANNOCK R AT MACOPIN INTAKE DAM NJ,01382500,PEQUANNOCK R AT MACOPIN INTAKE DAM NJ,NJ,NO23,166.4,10,12,7,2,0.5,64.5,43,TRUE,100,100,100,1,,ST,41.0183333,-74.4011111,NAD83,NJ,US,02030103,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1991,,
,,1993,2002,2012,01382500,Total Phosphorus,N,N,Y,Y,PEQUANNOCK R AT MACOPIN INTAKE DAM NJ,01382500,PEQUANNOCK R AT MACOPIN INTAKE DAM NJ,NJ,TP,166.4,10,12,7,2,0.5,64.5,43,TRUE,100,100,100,1,,ST,41.0183333,-74.4011111,NAD83,NJ,US,02030103,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1991,,
,1982,1992,2002,2012,01387500,Ammonia,N,Y,Y,Y,RAMAPO RIVER NEAR MAHWAH NJ,01387500,RAMAPO RIVER NEAR MAHWAH NJ,NJ,NH4,312.6,10,12,7,2,0.5,100,96.5,TRUE,100,100,100,1,,ST,41.09805556,-74.16277778,NAD83,NJ,US,02030103,,,Ammonia,mg/l as N,,10/01/1971,09/30/1981,,
,1982,1992,2002,2012,01387500,Nitrite plus nitrate,N,Y,Y,Y,RAMAPO RIVER NEAR MAHWAH NJ,01387500,RAMAPO RIVER NEAR MAHWAH NJ,NJ,NO23,312.6,10,12,7,2,0.5,100,96,TRUE,100,100,100,1,,ST,41.09805556,-74.16277778,NAD83,NJ,US,02030103,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1981,,
,,1992,2002,2012,01387500,Total Phosphorus,N,N,Y,Y,RAMAPO RIVER NEAR MAHWAH NJ,01387500,RAMAPO RIVER NEAR MAHWAH NJ,NJ,TP,312.6,10,12,7,2,0.5,100,90.5,TRUE,100,100,100,1,,ST,41.09805556,-74.16277778,NAD83,NJ,US,02030103,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1991,,
,,,2002,2012,01388500,Ammonia,N,N,N,Y,POMPTON RIVER AT POMPTON PLAINS NJ,01388500,POMPTON RIVER AT POMPTON PLAINS NJ,NJ,NH4,922.6,10,12,7,2,0.5,45,30,TRUE,100,100,100,1,,ST,40.96916667,-74.2819444,NAD83,NJ,US,02030103,,,Ammonia,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,01388500,Nitrite plus nitrate,N,N,N,Y,POMPTON RIVER AT POMPTON PLAINS NJ,01388500,POMPTON RIVER AT POMPTON PLAINS NJ,NJ,NO23,922.6,10,12,7,2,0.5,45,30,TRUE,100,100,100,1,,ST,40.96916667,-74.2819444,NAD83,NJ,US,02030103,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,01388500,Total Phosphorus,N,N,N,Y,POMPTON RIVER AT POMPTON PLAINS NJ,01388500,POMPTON RIVER AT POMPTON PLAINS NJ,NJ,TP,922.6,10,12,7,2,0.5,45,30,TRUE,100,100,100,1,,ST,40.96916667,-74.2819444,NAD83,NJ,US,02030103,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,1982,1992,,2012,01389500,Ammonia,N,Y,Y,N,PASSAIC RIVER AT LITTLE FALLS NJ,01389500,PASSAIC RIVER AT LITTLE FALLS NJ,NJ,NH4,1978.2,10,12,7,2,0.5,100,132.5,TRUE,100,100,100,1,,ST,40.8847222,-74.2261111,NAD83,NJ,US,02030103,,,Ammonia,mg/l as N,,10/01/1971,09/30/1981,,
,1982,1992,,2012,01389500,Nitrite plus nitrate,N,Y,Y,N,PASSAIC RIVER AT LITTLE FALLS NJ,01389500,PASSAIC RIVER AT LITTLE FALLS NJ,NJ,NO23,1978.2,10,12,7,2,0.5,100,132.5,TRUE,100,100,100,1,,ST,40.8847222,-74.2261111,NAD83,NJ,US,02030103,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1981,,
,1982,1992,,2012,01389500,Total Phosphorus,N,Y,Y,N,PASSAIC RIVER AT LITTLE FALLS NJ,01389500,PASSAIC RIVER AT LITTLE FALLS NJ,NJ,TP,1978.2,10,12,7,2,0.5,100,130,TRUE,100,100,100,1,,ST,40.8847222,-74.2261111,NAD83,NJ,US,02030103,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1981,,
,1983,1992,2002,2012,01391500,Ammonia,N,Y,Y,Y,SADDLE RIVER AT LODI NJ,01391500,SADDLE RIVER AT LODI NJ,NJ,NH4,157.9,10,12,7,2,0.5,100,103.5,TRUE,100,100,100,1,,ST,40.89027778,-74.0805556,NAD83,NJ,US,02030103,,,Ammonia,mg/l as N,,10/01/1971,09/30/1981,,
,1982,1992,2002,2012,01391500,Nitrite plus nitrate,N,Y,Y,Y,SADDLE RIVER AT LODI NJ,01391500,SADDLE RIVER AT LODI NJ,NJ,NO23,157.9,10,12,7,2,0.5,100,104.5,TRUE,100,100,100,1,,ST,40.89027778,-74.0805556,NAD83,NJ,US,02030103,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1981,,
,1982,,2002,2012,01391500,Total Phosphorus,N,Y,N,Y,SADDLE RIVER AT LODI NJ,01391500,SADDLE RIVER AT LODI NJ,NJ,TP,157.9,10,12,7,2,0.5,100,106,TRUE,100,100,100,1,,ST,40.89027778,-74.0805556,NAD83,NJ,US,02030103,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1981,10/01/1991,09/30/2001
,1983,1992,2002,2012,01394500,Ammonia,N,Y,Y,Y,RAHWAY RIVER NEAR SPRINGFIELD NJ,01394500,RAHWAY RIVER NEAR SPRINGFIELD NJ,NJ,NH4,67.5,10,12,7,2,0.5,100,82.5,TRUE,100,100,100,1,,ST,40.6875,-74.3116667,NAD83,NJ,US,02030104,,,Ammonia,mg/l as N,,10/01/1971,09/30/1981,,
,1983,1992,2002,2012,01394500,Nitrite plus nitrate,N,Y,Y,Y,RAHWAY RIVER NEAR SPRINGFIELD NJ,01394500,RAHWAY RIVER NEAR SPRINGFIELD NJ,NJ,NO23,67.5,10,12,7,2,0.5,100,83,TRUE,100,100,100,1,,ST,40.6875,-74.3116667,NAD83,NJ,US,02030104,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1981,,
,,,2002,2012,01394500,Total Phosphorus,N,N,N,Y,RAHWAY RIVER NEAR SPRINGFIELD NJ,01394500,RAHWAY RIVER NEAR SPRINGFIELD NJ,NJ,TP,67.5,10,12,7,2,0.5,100,68.5,TRUE,100,100,100,1,,ST,40.6875,-74.3116667,NAD83,NJ,US,02030104,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,1982,1992,2002,2012,01395000,Ammonia,N,Y,Y,Y,RAHWAY RIVER AT RAHWAY NJ,01395000,RAHWAY RIVER AT RAHWAY NJ,NJ,NH4,109,10,12,7,2,0.5,100,73,TRUE,100,100,100,1,,ST,40.61888889,-74.2833333,NAD83,NJ,US,02030104,,,Ammonia,mg/l as N,,10/01/1971,09/30/1981,,
,1982,1992,2002,2012,01395000,Nitrite plus nitrate,N,Y,Y,Y,RAHWAY RIVER AT RAHWAY NJ,01395000,RAHWAY RIVER AT RAHWAY NJ,NJ,NO23,109,10,12,7,2,0.5,100,74,TRUE,100,100,100,1,,ST,40.61888889,-74.2833333,NAD83,NJ,US,02030104,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1981,,
,,1992,2002,2012,01395000,Total Phosphorus,N,N,Y,Y,RAHWAY RIVER AT RAHWAY NJ,01395000,RAHWAY RIVER AT RAHWAY NJ,NJ,TP,109,10,12,7,2,0.5,100,69,TRUE,100,100,100,1,,ST,40.61888889,-74.2833333,NAD83,NJ,US,02030104,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1991,,
,1983,1992,2002,2012,01396660,Ammonia,N,Y,Y,Y,MULHOCKAWAY CREEK AT VAN SYCKEL NJ,01396660,MULHOCKAWAY CREEK AT VAN SYCKEL NJ,NJ,NH4,30.5,10,12,7,2,0.5,100,84,TRUE,100,100,100,1,,ST,40.6475,-74.96888889,NAD83,NJ,US,02030105,,,Ammonia,mg/l as N,,10/01/1971,09/30/1981,,
,1982,1992,2002,2012,01396660,Nitrite plus nitrate,N,Y,Y,Y,MULHOCKAWAY CREEK AT VAN SYCKEL NJ,01396660,MULHOCKAWAY CREEK AT VAN SYCKEL NJ,NJ,NO23,30.5,10,12,7,2,0.5,100,86,TRUE,100,100,100,1,,ST,40.6475,-74.96888889,NAD83,NJ,US,02030105,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1981,,
,,,2003,2012,01396660,"Orthophosphate, filtered",N,N,N,Y,MULHOCKAWAY CREEK AT VAN SYCKEL NJ,01396660,MULHOCKAWAY CREEK AT VAN SYCKEL NJ,NJ,OrthoP_F,30.5,10,12,7,2,0.5,32.25,21.5,TRUE,100,100,100,1,,ST,40.6475,-74.96888889,NAD83,NJ,US,02030105,,,"Orthophosphate, filtered",mg/l as P,,10/01/1971,09/30/2001,,
,,1992,2002,2012,01396660,Total Phosphorus,N,N,Y,Y,MULHOCKAWAY CREEK AT VAN SYCKEL NJ,01396660,MULHOCKAWAY CREEK AT VAN SYCKEL NJ,NJ,TP,30.5,10,12,7,2,0.5,100,69.5,TRUE,100,100,100,1,,ST,40.6475,-74.96888889,NAD83,NJ,US,02030105,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1991,,
,,,2002,2012,01398000,Ammonia,N,N,N,Y,NESHANIC RIVER AT REAVILLE NJ,01398000,NESHANIC RIVER AT REAVILLE NJ,NJ,NH4,67.2,10,12,7,2,0.5,40.5,27,TRUE,100,100,100,1,,ST,40.47333333,-74.82777778,NAD83,NJ,US,02030105,,,Ammonia,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,01398000,Nitrite plus nitrate,N,N,N,Y,NESHANIC RIVER AT REAVILLE NJ,01398000,NESHANIC RIVER AT REAVILLE NJ,NJ,NO23,67.2,10,12,7,2,0.5,39.75,26.5,TRUE,100,100,100,1,,ST,40.47333333,-74.82777778,NAD83,NJ,US,02030105,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,01398000,Total Phosphorus,N,N,N,Y,NESHANIC RIVER AT REAVILLE NJ,01398000,NESHANIC RIVER AT REAVILLE NJ,NJ,TP,67.2,10,12,7,2,0.5,39.75,26.5,TRUE,100,100,100,1,,ST,40.47333333,-74.82777778,NAD83,NJ,US,02030105,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,1992,2002,2012,01402000,Ammonia,N,N,Y,Y,MILLSTONE RIVER AT BLACKWELLS MILLS NJ,01402000,MILLSTONE RIVER AT BLACKWELLS MILLS NJ,NJ,NH4,664.2,10,12,7,2,0.5,79.5,53,TRUE,100,100,100,1,,ST,40.475,-74.5758333,NAD83,NJ,US,02030105,,,Ammonia,mg/l as N,,10/01/1971,09/30/1991,,
,,1992,2002,2012,01402000,Nitrite plus nitrate,N,N,Y,Y,MILLSTONE RIVER AT BLACKWELLS MILLS NJ,01402000,MILLSTONE RIVER AT BLACKWELLS MILLS NJ,NJ,NO23,664.2,10,12,7,2,0.5,80.25,53.5,TRUE,100,100,100,1,,ST,40.475,-74.5758333,NAD83,NJ,US,02030105,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1991,,
,,,2002,2012,01402000,Total Phosphorus,N,N,N,Y,MILLSTONE RIVER AT BLACKWELLS MILLS NJ,01402000,MILLSTONE RIVER AT BLACKWELLS MILLS NJ,NJ,TP,664.2,10,12,7,2,0.5,81.75,54.5,TRUE,100,100,100,1,,ST,40.475,-74.5758333,NAD83,NJ,US,02030105,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,1982,1992,2002,2012,01403300,Ammonia,N,Y,Y,Y,RARITAN R AT QUEENS BRIDGE AT BOUND BROOK NJ,01403060,RARITAN R AT QUEENS BRIDGE AT BOUND BROOK NJ,NJ,NH4,2072.4,10,12,7,2,0.5,100,159.5,TRUE,100,100,100,1,,ST,40.55944444,-74.52777778,NAD83,NJ,US,02030105,,,Ammonia,mg/l as N,,10/01/1971,09/30/1981,,
,1982,1992,2002,2012,01403300,Nitrite plus nitrate,N,Y,Y,Y,RARITAN R AT QUEENS BRIDGE AT BOUND BROOK NJ,01403060,RARITAN R AT QUEENS BRIDGE AT BOUND BROOK NJ,NJ,NO23,2072.4,10,12,7,2,0.5,100,161,TRUE,100,100,100,1,,ST,40.55944444,-74.52777778,NAD83,NJ,US,02030105,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1981,,
,1982,1992,2002,2012,01403300,"Orthophosphate, filtered",N,Y,Y,Y,RARITAN R AT QUEENS BRIDGE AT BOUND BROOK NJ,01403060,RARITAN R AT QUEENS BRIDGE AT BOUND BROOK NJ,NJ,OrthoP_F,2072.4,10,12,7,2,0.5,100,162,TRUE,100,100,100,1,,ST,40.55944444,-74.52777778,NAD83,NJ,US,02030105,,,"Orthophosphate, filtered",mg/l as P,,10/01/1971,09/30/1981,,
,1982,1992,2002,2012,01403300,Total Nitrogen,N,Y,Y,Y,RARITAN R AT QUEENS BRIDGE AT BOUND BROOK NJ,01403060,RARITAN R AT QUEENS BRIDGE AT BOUND BROOK NJ,NJ,TN,2072.4,10,12,7,2,0.5,100,161,TRUE,100,100,100,1,,ST,40.55944444,-74.52777778,NAD83,NJ,US,02030105,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/1981,,
,1982,1992,2002,2012,01403300,Total Phosphorus,N,Y,Y,Y,RARITAN R AT QUEENS BRIDGE AT BOUND BROOK NJ,01403060,RARITAN R AT QUEENS BRIDGE AT BOUND BROOK NJ,NJ,TP,2072.4,10,12,7,2,0.5,100,161,TRUE,100,100,100,1,,ST,40.55944444,-74.52777778,NAD83,NJ,US,02030105,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1981,,
,1983,,2003,2012,01407760,Ammonia,N,Y,N,Y,JUMPING BROOK NEAR NEPTUNE CITY NJ,01407760,JUMPING BROOK NEAR NEPTUNE CITY NJ,NJ,NH4,17.4,10,12,7,2,0.5,93.75,62.5,TRUE,100,100,100,1,,ST,40.20333333,-74.06583333,NAD83,NJ,US,02040301,,,Ammonia,mg/l as N,,10/01/1971,09/30/1981,10/01/1991,09/30/2001
,1982,,2002,2012,01407760,Nitrite plus nitrate,N,Y,N,Y,JUMPING BROOK NEAR NEPTUNE CITY NJ,01407760,JUMPING BROOK NEAR NEPTUNE CITY NJ,NJ,NO23,17.4,10,12,7,2,0.5,96,64,TRUE,100,100,100,1,,ST,40.20333333,-74.06583333,NAD83,NJ,US,02040301,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1981,10/01/1991,09/30/2001
,,,2002,2012,01407760,Total Phosphorus,N,N,N,Y,JUMPING BROOK NEAR NEPTUNE CITY NJ,01407760,JUMPING BROOK NEAR NEPTUNE CITY NJ,NJ,TP,17.4,10,12,7,2,0.5,78.75,52.5,TRUE,100,100,100,1,,ST,40.20333333,-74.06583333,NAD83,NJ,US,02040301,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,1992,2002,2012,01408000,Ammonia,N,N,Y,Y,MANASQUAN RIVER AT SQUANKUM NJ,01408000,MANASQUAN RIVER AT SQUANKUM NJ,NJ,NH4,113.6,10,12,7,2,0.5,94.5,63,TRUE,100,100,100,1,,ST,40.16138889,-74.1547222,NAD83,NJ,US,02040301,,,Ammonia,mg/l as N,,10/01/1971,09/30/1991,,
,,1992,2003,2012,01408000,Nitrite plus nitrate,N,N,Y,Y,MANASQUAN RIVER AT SQUANKUM NJ,01408000,MANASQUAN RIVER AT SQUANKUM NJ,NJ,NO23,113.6,10,12,7,2,0.5,93.75,62.5,TRUE,100,100,100,1,,ST,40.16138889,-74.1547222,NAD83,NJ,US,02040301,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1991,,
,,1992,2002,2012,01408000,Total Phosphorus,N,N,Y,Y,MANASQUAN RIVER AT SQUANKUM NJ,01408000,MANASQUAN RIVER AT SQUANKUM NJ,NJ,TP,113.6,10,12,7,2,0.5,96.75,64.5,TRUE,100,100,100,1,,ST,40.16138889,-74.1547222,NAD83,NJ,US,02040301,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1991,,
,1983,1992,2002,2012,01410150,Ammonia,N,Y,Y,Y,EAST BRANCH BASS RIVER NEAR NEW GRETNA NJ,01410150,EAST BRANCH BASS RIVER NEAR NEW GRETNA NJ,NJ,NH4,22.8,10,12,7,2,0.5,100,80,TRUE,100,100,100,1,,ST,39.62305556,-74.44138889,NAD83,NJ,US,02040301,,,Ammonia,mg/l as N,,10/01/1971,09/30/1981,,
,1982,1992,2002,2012,01411500,Ammonia,N,Y,Y,Y,MAURICE RIVER AT NORMA NJ,01411500,MAURICE RIVER AT NORMA NJ,NJ,NH4,292.7,10,12,7,2,0.5,100,102.5,TRUE,100,100,100,1,,ST,39.49555556,-75.0769444,NAD83,NJ,US,02040206,,,Ammonia,mg/l as N,,10/01/1971,09/30/1981,,
,1982,1992,2003,2012,01411500,Nitrite plus nitrate,N,Y,Y,Y,MAURICE RIVER AT NORMA NJ,01411500,MAURICE RIVER AT NORMA NJ,NJ,NO23,292.7,10,12,7,2,0.5,100,103.5,TRUE,100,100,100,1,,ST,39.49555556,-75.0769444,NAD83,NJ,US,02040206,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1981,,
1973,1982,1992,2002,2012,01411500,Total Phosphorus,Y,Y,Y,Y,MAURICE RIVER AT NORMA NJ,01411500,MAURICE RIVER AT NORMA NJ,NJ,TP,292.7,10,12,7,2,0.5,100,107,TRUE,100,100,100,1,,ST,39.49555556,-75.0769444,NAD83,NJ,US,02040206,,,Total Phosphorus,mg/l as P,,,,,
,,,2003,2012,01439500,"Orthophosphate, unfiltered",N,N,N,Y,"Bush Kill at Shoemakers, PA",01439500,"Bush Kill at Shoemakers, PA",PA,OrthoP_UF,306.4,10,12,7,2,0.5,51.75,34.5,TRUE,100,100,100,1,,ST,41.08815078,-75.03767469,NAD83,PA,US,02040104,,,"Orthophosphate, unfiltered",mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,01439500,Total Nitrogen,N,N,N,Y,"Bush Kill at Shoemakers, PA",01439500,"Bush Kill at Shoemakers, PA",PA,TN,306.4,10,12,7,2,0.5,82.5,55,TRUE,100,100,100,1,,ST,41.08815078,-75.03767469,NAD83,PA,US,02040104,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,01439500,Total Phosphorus,N,N,N,Y,"Bush Kill at Shoemakers, PA",01439500,"Bush Kill at Shoemakers, PA",PA,TP,306.4,10,12,7,2,0.5,90,60,TRUE,100,100,100,1,,ST,41.08815078,-75.03767469,NAD83,PA,US,02040104,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,,2002,2012,01440000,Nitrite plus nitrate,N,N,N,Y,FLAT BROOK NEAR FLATBROOKVILLE NJ,01440000,FLAT BROOK NEAR FLATBROOKVILLE NJ,NJ,NO23,170.8,10,12,7,2,0.5,76.5,51,TRUE,100,100,100,1,,ST,41.10666667,-74.9522222,NAD83,NJ,US,02040104,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,01440000,Total Phosphorus,N,N,N,Y,FLAT BROOK NEAR FLATBROOKVILLE NJ,01440000,FLAT BROOK NEAR FLATBROOKVILLE NJ,NJ,TP,170.8,10,12,7,2,0.5,81.75,54.5,TRUE,100,100,100,1,,ST,41.10666667,-74.9522222,NAD83,NJ,US,02040104,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,01442500,Ammonia,N,N,N,Y,"Brodhead Creek at Minisink Hills, PA",01442500,"Brodhead Creek at Minisink Hills, PA",PA,NH4,679.6,10,12,7,2,0.5,51,34,TRUE,100,100,100,1,,ST,40.99870601,-75.14267882,NAD83,PA,US,02040104,,,Ammonia,mg/l as N,,10/01/1971,09/30/2001,,
